Molecule Name,Total Molweight,Molweight,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Druglikeness,Mutagenic,Tumorigenic,Reproductive Effective,Irritant,Rotatable Bonds,Ligand,Binding Affinity,Extracted_ZINC,Is_Correct_Alignment
ZINC30878865,323.455,323.455,-0.6728,-2.676,5,3,280.07,0.23276,63.0,-0.8369,none,none,none,none,6,hur_model_ZINC30878865_uff_E=304.67,-5.6,ZINC30878865,True
ZINC20465328,345.458,345.458,-3.2894,-0.927,7,4,276.36,0.30847,84.62,-2.9509,none,none,none,none,7,hur_model_ZINC20465328_uff_E=638.65,-5.9,ZINC20465328,True
ZINC30878870,386.531,386.531,0.4813,-1.894,7,2,315.76,0.22533,80.26,1.2242,none,none,none,none,11,hur_model_ZINC30878870_uff_E=393.86,-5.9,ZINC30878870,True
ZINC20465339,368.427,368.427,-2.5669,-1.567,7,4,283.98,0.28819,86.47,2.5468,none,none,none,none,5,hur_model_ZINC20465339_uff_E=597.96,-6.1,ZINC20465339,True
ZINC20465342,398.453,398.453,-3.0657,-1.188,8,4,307.74,0.29843,95.7,2.2937,none,none,none,none,7,hur_model_ZINC20465342_uff_E=558.16,-5.9,ZINC20465342,True
ZINC30878875,386.534,386.534,2.1802,-3.724,5,2,303.74,0.1684,61.8,1.1028,none,none,none,none,5,hur_model_ZINC30878875_uff_E=369.66,-6.6,ZINC30878875,True
ZINC20465345,422.519,422.519,-1.5648,-2.623,7,4,325.76,0.25123,86.47,0.6453,none,none,none,none,6,hur_model_ZINC20465345_uff_E=728.76,-7.6,ZINC20465345,True
ZINC30878881,341.47,341.47,-1.4744,-2.119,6,3,281.78,0.26684,72.23,-2.6244,none,none,none,none,5,hur_model_ZINC30878881_uff_E=328.83,-6.4,ZINC30878881,True
ZINC20465348,439.506,439.506,-2.6024,-1.451,9,4,333.56,0.28598,98.94,2.0144,none,none,none,none,5,hur_model_ZINC20465348_uff_E=659.64,-6.5,ZINC20465348,True
ZINC20465351,420.459,420.459,-1.9344,-2.419,8,4,321.17,0.29875,99.61,2.6749,none,none,none,none,6,hur_model_ZINC20465351_uff_E=817.84,-6.4,ZINC20465351,True
ZINC20465354,436.526,436.526,-1.2565,-2.747,7,4,327.42,0.31214,114.71,4.2271,none,none,none,none,6,hur_model_ZINC20465354_uff_E=827.91,-7.1,ZINC20465354,True
ZINC08783482,302.333,302.333,0.6645,-4.541,7,2,220.71,0.37964,106.18,-5.0258,none,none,none,none,2,hur_model_ZINC08783482_uff_E=627.25,-7.0,ZINC08783482,True
ZINC20465357,430.498,430.498,-1.1231,-2.737,7,4,331.48,0.24689,86.47,2.1224,none,none,none,none,6,hur_model_ZINC20465357_uff_E=670.28,-7.6,ZINC20465357,True
ZINC08783483,302.333,302.333,0.6645,-4.541,7,2,220.71,0.37964,106.18,-5.0258,none,none,none,none,2,hur_model_ZINC08783483_uff_E=656.80,-6.8,ZINC08783483,True
ZINC30878912,421.536,421.536,0.5217,-1.831,8,2,332.04,0.22497,83.5,6.9696,none,none,none,none,9,hur_model_ZINC30878912_uff_E=488.46,-5.3,ZINC30878912,True
ZINC20465360,448.488,448.488,-1.0223,-3.051,7,4,337.83,0.24225,86.47,2.1224,none,none,none,none,6,hur_model_ZINC20465360_uff_E=671.14,-6.9,ZINC20465360,True
ZINC20465362,482.933,482.933,-0.4163,-3.787,7,4,353.25,0.23168,86.47,2.2,none,none,none,none,6,hur_model_ZINC20465362_uff_E=671.96,-7.7,ZINC20465362,True
ZINC30878920,299.389,299.389,-2.321,-1.023,6,3,262.05,0.28693,72.23,1.6975,none,none,none,none,8,hur_model_ZINC30878920_uff_E=286.92,-4.5,ZINC30878920,True
ZINC30878926,362.465,362.465,-1.1669,-0.241,8,2,297.74,0.27255,89.49,3.4146,none,none,none,none,13,hur_model_ZINC30878926_uff_E=402.76,-5.1,ZINC30878926,True
ZINC20465365,460.524,460.524,-1.1931,-2.755,8,4,353.74,0.25963,95.7,2.2315,none,none,none,none,7,hur_model_ZINC20465365_uff_E=608.08,-7.4,ZINC20465365,True
ZINC20465368,473.567,473.567,-1.2267,-2.773,8,4,366.3,0.23311,89.71,2.8969,none,high,none,none,7,hur_model_ZINC20465368_uff_E=666.19,-7.5,ZINC20465368,True
ZINC30878937,362.468,362.468,0.532,-2.071,6,2,285.72,0.21402,71.03,3.4146,none,none,none,none,7,hur_model_ZINC30878937_uff_E=359.75,-6.4,ZINC30878937,True
ZINC20465370,404.481,404.481,-2.6869,-2.039,8,4,294.81,0.33031,111.92,2.8796,none,none,none,none,5,hur_model_ZINC20465370_uff_E=1050.10,-6.1,ZINC20465370,True
ZINC20465372,472.58,472.58,-1.4474,-2.202,8,4,338.25,0.34809,140.16,2.7329,none,none,none,none,6,hur_model_ZINC20465372_uff_E=1207.40,-6.7,ZINC20465372,True
ZINC30878950,317.404,317.404,-3.1226,-0.466,7,3,263.76,0.32298,81.46,-0.034041,none,none,none,none,7,hur_model_ZINC30878950_uff_E=319.97,-6.0,ZINC30878950,True
ZINC20465376,466.552,466.552,-1.4365,-2.285,8,4,342.31,0.28448,111.92,-4.8819,none,none,none,none,6,hur_model_ZINC20465376_uff_E=927.09,-7.5,ZINC20465376,True
ZINC20465379,484.542,484.542,-1.3357,-2.599,8,4,348.66,0.2793,111.92,1.2765,none,none,none,none,6,hur_model_ZINC20465379_uff_E=925.56,-7.8,ZINC20465379,True
ZINC30878956,332.463,332.463,-2.6484,0.178,7,3,286.82,0.27453,75.47,3.0652,none,none,none,none,10,hur_model_ZINC30878956_uff_E=328.78,-5.4,ZINC30878956,True
ZINC20465382,480.579,480.579,-1.0926,-2.629,8,4,354.57,0.27464,111.92,-3.8553,none,none,none,none,6,hur_model_ZINC20465382_uff_E=936.49,-7.2,ZINC20465382,True
ZINC20465385,411.496,411.496,-2.0723,-2.424,8,5,320.2,0.29138,98.5,3.311,none,none,none,none,6,hur_model_ZINC20465385_uff_E=548.83,-6.8,ZINC20465385,True
ZINC30878962,376.475,376.475,-1.1553,-1.836,7,3,304.05,0.26897,83.31,4.8851,none,none,none,none,5,hur_model_ZINC30878962_uff_E=415.88,-7.3,ZINC30878962,True
ZINC20465388,451.541,451.541,-1.3448,-3.153,8,5,338.88,0.3354,126.74,3.117,none,none,none,none,6,hur_model_ZINC20465388_uff_E=786.04,-6.4,ZINC20465388,True
ZINC15707213,315.351,315.351,-2.9964,-1.459,6,3,240.58,0.28111,73.29,0.20311,none,none,none,none,3,hur_model_ZINC15707213_uff_E=653.92,-7.3,ZINC15707213,True
ZINC20465391,445.513,445.513,-1.1292,-3.253,8,5,342.94,0.27206,98.5,1.9462,none,none,none,none,6,hur_model_ZINC20465391_uff_E=645.70,-6.9,ZINC20465391,True
ZINC30878976,424.563,424.563,0.2061,-2.877,6,3,347.56,0.19778,66.24,4.2549,none,none,none,none,7,hur_model_ZINC30878976_uff_E=451.54,-7.7,ZINC30878976,True
ZINC20465394,481.493,481.493,-0.9276,-3.881,8,5,355.64,0.26234,98.5,1.9462,none,none,none,none,6,hur_model_ZINC20465394_uff_E=617.84,-7.8,ZINC20465394,True
ZINC12530368,275.263,275.263,-0.188,-1.457,7,1,205.62,0.38274,88.43,2.8558,none,none,none,none,3,hur_model_ZINC12530368_uff_E=644.42,-6.0,ZINC12530368,True
ZINC20465397,479.958,479.958,-0.5232,-3.989,8,5,358.36,0.26035,98.5,2.0265,none,none,none,none,6,hur_model_ZINC20465397_uff_E=741.28,-7.1,ZINC20465397,True
ZINC04067811,542.424,542.424,5.0281,-5.639,7,1,370.74,0.21765,94.42,-3.0083,none,none,none,none,7,hur_model_ZINC04067811_uff_E=420.41,-7.5,ZINC04067811,True
ZINC30879001,317.408,317.408,-0.5198,-2.609,5,3,272.03,0.23964,63.0,2.3431,none,none,none,none,6,hur_model_ZINC30879001_uff_E=602.00,-5.4,ZINC30879001,True
ZINC04067812,542.424,542.424,5.0281,-5.639,7,1,370.74,0.21765,94.42,-3.0083,none,none,none,none,7,hur_model_ZINC04067812_uff_E=476.53,-7.6,ZINC04067812,True
ZINC20465400,475.539,475.539,-1.1992,-3.271,9,5,365.2,0.28286,107.73,2.0611,none,none,none,none,7,hur_model_ZINC20465400_uff_E=757.58,-7.5,ZINC20465400,True
ZINC04067813,542.424,542.424,5.0281,-5.639,7,1,370.74,0.21765,94.42,-3.0083,none,none,none,none,7,hur_model_ZINC04067813_uff_E=474.89,-8.3,ZINC04067813,True
ZINC04067814,542.424,542.424,5.0281,-5.639,7,1,370.74,0.21765,94.42,-3.0083,none,none,none,none,7,hur_model_ZINC04067814_uff_E=429.80,-7.2,ZINC04067814,True
ZINC15707222,446.442,446.442,-4.1671,-4.386,10,3,327.27,0.35124,131.88,2.3878,none,none,none,none,5,hur_model_ZINC15707222_uff_E=883.96,-9.3,ZINC15707222,True
ZINC30879005,380.483,380.483,0.6343,-1.827,7,2,307.72,0.23122,80.26,4.548,none,none,none,none,11,hur_model_ZINC30879005_uff_E=463.13,-5.6,ZINC30879005,True
ZINC20465426,418.434,418.434,-1.8194,-2.031,7,4,307.09,0.2665,86.47,-3.3032,none,none,none,none,6,hur_model_ZINC20465426_uff_E=526.87,-6.5,ZINC20465426,True
ZINC20465429,448.46,448.46,-2.3182,-1.652,8,4,330.85,0.27759,95.7,-3.5563,none,none,none,none,8,hur_model_ZINC20465429_uff_E=571.15,-6.2,ZINC20465429,True
ZINC20465432,472.526,472.526,-0.8173,-3.087,7,4,348.87,0.23459,86.47,-5.2047,none,none,none,none,7,hur_model_ZINC20465432_uff_E=824.77,-7.2,ZINC20465432,True
ZINC30879025,335.422,335.422,-1.3214,-2.052,6,3,273.74,0.27468,72.23,0.53864,none,none,none,none,5,hur_model_ZINC30879025_uff_E=379.00,-6.9,ZINC30879025,True
ZINC20465435,489.513,489.513,-1.8549,-1.915,9,4,356.67,0.26745,98.94,-3.8356,none,none,none,none,6,hur_model_ZINC20465435_uff_E=748.26,-6.9,ZINC20465435,True
ZINC30879031,427.518,427.518,2.4937,-3.713,6,2,326.11,0.16773,65.04,6.8196,none,none,none,none,6,hur_model_ZINC30879031_uff_E=508.68,-7.5,ZINC30879031,True
ZINC49169009,334.397,334.397,3.4472,-3.383,4,2,250.81,0.16945,47.71,2.4258,none,none,none,none,3,hur_model_ZINC49169009_uff_E=807.36,-8.1,ZINC49169009,True
ZINC49169018,301.388,301.388,3.2744,-2.868,3,1,222.58,0.21956,60.16,4.2073,none,none,none,none,3,hur_model_ZINC49169018_uff_E=744.57,-6.6,ZINC49169018,True
ZINC20465438,470.466,470.466,-1.1869,-2.883,8,4,344.28,0.2787,99.61,-3.1751,none,none,none,none,7,hur_model_ZINC20465438_uff_E=826.70,-7.5,ZINC20465438,True
ZINC15707173,420.859,420.859,3.0822,-5.043,8,2,309.53,0.28773,99.94,5.4824,none,none,none,none,3,hur_model_ZINC15707173_uff_E=797.48,-9.2,ZINC15707173,True
ZINC20465441,486.533,486.533,-0.509,-3.211,7,4,350.53,0.29156,114.71,-1.6229,none,none,none,none,7,hur_model_ZINC20465441_uff_E=835.76,-7.9,ZINC20465441,True
ZINC15707175,392.462,392.462,2.3232,-4.374,8,2,302.15,0.29475,99.94,1.0424,none,none,none,none,3,hur_model_ZINC15707175_uff_E=741.75,-8.6,ZINC15707175,True
ZINC30879047,348.465,348.465,-1.212,-1.554,6,3,286.3,0.2401,66.24,4.254,none,none,none,none,5,hur_model_ZINC30879047_uff_E=368.33,-6.8,ZINC30879047,True
ZINC20465444,480.505,480.505,-0.3756,-3.201,7,4,354.59,0.2308,86.47,-3.7276,none,none,none,none,7,hur_model_ZINC20465444_uff_E=571.67,-7.9,ZINC20465444,True
ZINC30879097,449.614,449.614,-0.7858,-0.971,8,2,369.74,0.20117,69.92,7.9602,none,none,none,none,9,hur_model_ZINC30879097_uff_E=552.85,-6.5,ZINC30879097,True
ZINC20465447,498.495,498.495,-0.2748,-3.515,7,4,360.94,0.22674,86.47,-3.7276,none,none,none,none,7,hur_model_ZINC20465447_uff_E=678.59,-7.5,ZINC20465447,True
ZINC15707178,404.404,404.404,2.577,-4.621,8,2,300.46,0.29641,99.94,4.0933,none,none,none,none,3,hur_model_ZINC15707178_uff_E=798.04,-8.6,ZINC15707178,True
ZINC20465450,510.531,510.531,-0.4456,-3.219,8,4,376.85,0.2437,95.7,-3.6185,none,none,none,none,8,hur_model_ZINC20465450_uff_E=620.85,-7.0,ZINC20465450,True
ZINC15707180,352.397,352.397,1.5331,-3.478,8,2,271.37,0.32819,99.94,6.6196,none,none,none,none,3,hur_model_ZINC15707180_uff_E=730.64,-7.8,ZINC15707180,True
ZINC30879130,338.426,338.426,-2.8368,-0.953,7,3,281.86,0.29014,83.31,5.0748,none,none,none,none,5,hur_model_ZINC30879130_uff_E=343.75,-5.8,ZINC30879130,True
ZINC20465456,522.587,522.587,-0.6999,-2.666,8,4,361.36,0.32582,140.16,-2.5633,none,none,none,none,7,hur_model_ZINC20465456_uff_E=1217.81,-6.9,ZINC20465456,True
ZINC12601811,328.478,328.478,0.8536,-2.146,4,2,280.73,0.16258,36.78,1.5052,none,none,none,none,7,hur_model_ZINC12601811_uff_E=561.32,-5.6,ZINC12601811,True
ZINC20465459,516.559,516.559,-0.689,-2.749,8,4,365.42,0.26649,111.92,-10.156,none,none,none,none,7,hur_model_ZINC20465459_uff_E=943.85,-8.3,ZINC20465459,True
ZINC30879142,386.514,386.514,-1.4754,-1.994,6,3,325.37,0.21127,66.24,4.4397,none,none,none,none,7,hur_model_ZINC30879142_uff_E=343.61,-5.4,ZINC30879142,True
ZINC15707183,416.44,416.44,2.4062,-4.325,9,2,316.37,0.31311,109.17,5.4838,none,none,none,none,4,hur_model_ZINC15707183_uff_E=808.60,-7.9,ZINC15707183,True
ZINC12601818,427.489,427.489,1.9465,-3.685,6,3,331.65,0.20232,58.04,-6.56,none,none,none,none,9,hur_model_ZINC12601818_uff_E=637.33,-6.7,ZINC12601818,True
ZINC30879149,401.505,401.505,0.6414,-2.534,7,2,319.83,0.20229,74.27,8.2725,none,none,none,none,7,hur_model_ZINC30879149_uff_E=501.79,-5.9,ZINC30879149,True
ZINC15707186,386.414,386.414,2.4762,-4.307,8,2,294.11,0.30281,99.94,5.4333,none,none,none,none,3,hur_model_ZINC15707186_uff_E=797.51,-8.3,ZINC15707186,True
ZINC12601822,389.586,389.586,1.3247,-3.51,5,3,321.94,0.23169,74.11,1.6172,none,none,none,none,8,hur_model_ZINC12601822_uff_E=658.29,-6.3,ZINC12601822,True
ZINC20465462,461.503,461.503,-1.3248,-2.888,8,5,343.31,0.27177,98.5,-2.539,none,none,none,none,7,hur_model_ZINC20465462_uff_E=573.98,-7.0,ZINC20465462,True
ZINC30879163,279.359,279.359,-2.2013,-1.726,5,3,249.84,0.26093,63.0,2.7761,none,none,none,none,6,hur_model_ZINC30879163_uff_E=250.90,-4.1,ZINC30879163,True
ZINC20465465,501.548,501.548,-0.5973,-3.617,8,5,361.99,0.31399,126.74,-2.733,none,none,none,none,7,hur_model_ZINC20465465_uff_E=886.45,-6.9,ZINC20465465,True
ZINC15707187,428.451,428.451,2.3474,-4.991,9,2,324.12,0.31501,117.01,5.391,high,low,none,none,4,hur_model_ZINC15707187_uff_E=806.26,-8.4,ZINC15707187,True
ZINC12601827,318.439,318.439,0.0423,-1.828,5,2,270.42,0.22095,49.92,1.8871,none,none,none,none,7,hur_model_ZINC12601827_uff_E=687.22,-5.5,ZINC12601827,True
ZINC15707255,454.868,454.868,-3.5717,-4.725,8,3,328.78,0.28879,113.42,1.1175,none,none,none,none,5,hur_model_ZINC15707255_uff_E=725.41,-8.2,ZINC15707255,True
ZINC20465468,495.52,495.52,-0.3817,-3.717,8,5,366.05,0.25488,98.5,-3.9038,none,none,none,none,7,hur_model_ZINC20465468_uff_E=618.34,-7.5,ZINC20465468,True
ZINC30879169,342.434,342.434,-1.0472,-0.944,7,2,285.53,0.24919,80.26,4.7345,none,none,none,none,11,hur_model_ZINC30879169_uff_E=413.55,-4.7,ZINC30879169,True
ZINC12601830,365.52,365.52,-0.8177,-2.12,6,3,289.11,0.30251,86.28,3.2372,none,none,none,none,5,hur_model_ZINC12601830_uff_E=798.62,-6.3,ZINC12601830,True
ZINC12530378,472.504,472.504,3.1394,-5.092,10,2,360.14,0.31127,126.24,1.6872,none,none,none,none,6,hur_model_ZINC12530378_uff_E=813.53,-8.5,ZINC12530378,True
ZINC20465495,380.463,380.463,-2.7377,-1.271,8,4,299.89,0.30625,95.7,3.9936,none,none,none,none,6,hur_model_ZINC20465495_uff_E=563.10,-6.0,ZINC20465495,True
ZINC12601833,384.502,384.502,-0.7665,-2.993,7,3,314.88,0.25616,81.83,-1.9149,none,none,none,none,5,hur_model_ZINC12601833_uff_E=723.31,-6.9,ZINC12601833,True
ZINC30879187,371.479,371.479,0.7114,-2.516,6,2,297.57,0.18382,65.04,8.254,none,none,none,none,6,hur_model_ZINC30879187_uff_E=394.15,-5.6,ZINC30879187,True
ZINC20465497,410.489,410.489,-3.2365,-0.892,9,4,323.65,0.31466,104.93,3.6337,none,none,none,none,8,hur_model_ZINC20465497_uff_E=699.60,-6.5,ZINC20465497,True
ZINC15707188,492.922,492.922,3.4015,-5.484,10,2,363.3,0.30856,126.24,1.7523,none,none,none,none,6,hur_model_ZINC15707188_uff_E=814.11,-8.3,ZINC15707188,True
ZINC12601836,405.585,405.585,-0.1249,-3.068,6,3,322.92,0.26195,83.34,2.5437,none,none,none,none,6,hur_model_ZINC12601836_uff_E=709.13,-6.3,ZINC12601836,True
ZINC30879195,297.374,297.374,-3.0029,-1.169,6,3,251.55,0.29891,72.23,1.0423,none,none,none,none,5,hur_model_ZINC30879195_uff_E=271.25,-4.7,ZINC30879195,True
ZINC20465499,434.555,434.555,-1.7356,-2.327,8,4,341.67,0.2688,95.7,2.0829,none,none,none,none,7,hur_model_ZINC20465499_uff_E=857.93,-7.4,ZINC20465499,True
ZINC20465502,451.542,451.542,-2.7732,-1.155,10,4,349.47,0.30157,108.17,3.4588,none,none,none,none,6,hur_model_ZINC20465502_uff_E=823.48,-7.5,ZINC20465502,True
ZINC12601839,346.493,346.493,-0.3461,-1.411,5,2,292.21,0.19041,46.01,4.1852,none,none,none,none,8,hur_model_ZINC12601839_uff_E=599.81,-6.5,ZINC12601839,True
ZINC15707191,472.504,472.504,3.1394,-5.092,10,2,360.14,0.31127,126.24,1.6872,none,none,none,none,6,hur_model_ZINC15707191_uff_E=846.11,-8.9,ZINC15707191,True
ZINC30879203,312.432,312.432,-2.5287,-0.525,6,3,274.61,0.25032,66.24,4.2339,none,none,none,none,8,hur_model_ZINC30879203_uff_E=316.53,-5.1,ZINC30879203,True
ZINC20465505,432.495,432.495,-2.1052,-2.123,9,4,337.08,0.31432,108.84,4.1337,none,none,none,none,7,hur_model_ZINC20465505_uff_E=896.01,-7.3,ZINC20465505,True
ZINC15707194,459.465,459.465,1.7946,-3.953,11,2,346.64,0.35504,139.13,1.6872,none,none,none,none,6,hur_model_ZINC15707194_uff_E=813.83,-7.8,ZINC15707194,True
ZINC20465508,448.562,448.562,-1.4273,-2.451,8,4,343.33,0.3268,123.94,5.6651,none,none,none,none,7,hur_model_ZINC20465508_uff_E=900.00,-6.9,ZINC20465508,True
ZINC20465512,442.534,442.534,-1.2939,-2.441,8,4,347.39,0.26437,95.7,3.5715,none,none,none,none,7,hur_model_ZINC20465512_uff_E=679.86,-7.2,ZINC20465512,True
ZINC12601841,446.535,446.535,1.7014,-3.738,4,2,345.41,0.13213,36.78,-1.9819,none,none,none,none,8,hur_model_ZINC12601841_uff_E=651.34,-7.1,ZINC12601841,True
ZINC30879223,402.557,402.557,-0.4451,-1.694,6,2,328.18,0.18536,57.45,5.121,none,none,none,none,6,hur_model_ZINC30879223_uff_E=499.83,-7.6,ZINC30879223,True
ZINC15707197,508.537,508.537,3.9899,-6.354,10,2,382.48,0.29309,126.24,1.6872,none,none,none,none,6,hur_model_ZINC15707197_uff_E=861.19,-9.3,ZINC15707197,True
ZINC20465515,460.524,460.524,-1.1931,-2.755,8,4,353.74,0.25963,95.7,2.2315,none,none,none,none,7,hur_model_ZINC20465515_uff_E=756.90,-7.8,ZINC20465515,True
ZINC12601847,359.536,359.536,-0.0961,-2.647,5,3,304.67,0.18742,48.81,6.1361,none,none,none,none,7,hur_model_ZINC12601847_uff_E=583.01,-6.7,ZINC12601847,True
ZINC30879248,295.401,295.401,-1.171,-1.426,5,2,252.65,0.22672,54.21,5.1611,none,none,none,none,5,hur_model_ZINC30879248_uff_E=420.56,-5.4,ZINC30879248,True
ZINC20465518,494.969,494.969,-0.5871,-3.491,8,4,369.16,0.24878,95.7,2.3096,none,none,none,none,7,hur_model_ZINC20465518_uff_E=757.88,-7.9,ZINC20465518,True
ZINC15707201,424.46,424.46,2.229,-2.758,10,2,325.14,0.34477,126.24,1.7567,none,none,none,none,6,hur_model_ZINC15707201_uff_E=770.06,-7.2,ZINC15707201,True
ZINC12601849,399.581,399.581,1.3748,-3.376,5,3,323.35,0.23955,77.05,4.984,none,none,none,none,7,hur_model_ZINC12601849_uff_E=817.83,-6.7,ZINC12601849,True
ZINC20465521,510.531,510.531,-0.4456,-3.219,8,4,376.85,0.2437,95.7,-3.6185,none,none,none,none,8,hur_model_ZINC20465521_uff_E=699.91,-6.8,ZINC20465521,True
ZINC15707204,503.474,503.474,1.8739,-5.208,13,2,371.55,0.38358,172.06,-3.2743,none,none,none,none,7,hur_model_ZINC15707204_uff_E=831.99,-8.7,ZINC15707204,True
ZINC12601852,393.553,393.553,1.5904,-3.476,5,3,327.41,0.1744,48.81,4.1508,none,none,none,none,7,hur_model_ZINC12601852_uff_E=666.59,-6.6,ZINC12601852,True
ZINC30879261,358.48,358.48,1.682,-2.474,5,1,276.32,0.15649,53.01,5.3126,none,none,none,none,4,hur_model_ZINC30879261_uff_E=482.07,-8.0,ZINC30879261,True
ZINC20465527,485.603,485.603,-1.3975,-2.477,9,4,382.21,0.24957,98.94,4.3389,none,high,none,none,8,hur_model_ZINC20465527_uff_E=771.15,-7.3,ZINC20465527,True
ZINC30879274,313.416,313.416,-1.9726,-0.869,6,2,254.36,0.26451,63.44,3.3772,none,none,none,none,4,hur_model_ZINC30879274_uff_E=441.25,-6.7,ZINC30879274,True
ZINC12601855,418.563,418.563,1.426,-4.249,6,3,349.12,0.20239,72.6,-0.12915,none,none,none,none,7,hur_model_ZINC12601855_uff_E=975.09,-7.3,ZINC12601855,True
ZINC20465530,416.517,416.517,-2.8577,-1.743,9,4,310.72,0.34558,121.15,4.5621,none,none,none,none,6,hur_model_ZINC20465530_uff_E=996.49,-6.0,ZINC20465530,True
ZINC12601858,435.59,435.59,1.4616,-4.16,6,3,357.42,0.19624,65.88,4.104,high,low,none,none,8,hur_model_ZINC12601858_uff_E=687.79,-7.4,ZINC12601858,True
ZINC20465533,484.616,484.616,-1.6182,-1.906,9,4,354.16,0.36068,149.39,4.4169,none,none,none,none,7,hur_model_ZINC20465533_uff_E=1294.04,-6.9,ZINC20465533,True
ZINC30879287,405.512,405.512,1.8425,-2.53,6,1,306.73,0.15254,56.25,7.5563,none,none,none,none,5,hur_model_ZINC30879287_uff_E=556.43,-8.2,ZINC30879287,True
ZINC20465536,478.588,478.588,-1.6073,-1.989,9,4,358.22,0.29976,121.15,-3.1841,none,none,none,none,7,hur_model_ZINC20465536_uff_E=1017.05,-7.7,ZINC20465536,True
ZINC30879300,420.528,420.528,-1.5159,-1.67,8,3,340.07,0.26989,92.54,5.1001,none,none,none,none,7,hur_model_ZINC30879300_uff_E=398.44,-7.5,ZINC30879300,True
ZINC20465539,508.614,508.614,-1.6773,-2.007,10,4,380.48,0.30851,130.38,4.4705,none,none,none,none,8,hur_model_ZINC20465539_uff_E=1032.88,-6.6,ZINC20465539,True
ZINC20465542,496.578,496.578,-1.5065,-2.303,9,4,364.57,0.29454,121.15,1.8605,none,none,none,none,7,hur_model_ZINC20465542_uff_E=1017.44,-7.3,ZINC20465542,True
ZINC20465545,513.033,513.033,-1.0013,-2.725,9,4,373.64,0.28739,121.15,5.0893,none,none,none,none,7,hur_model_ZINC20465545_uff_E=1024.33,-7.2,ZINC20465545,True
ZINC20465548,492.615,492.615,-1.2634,-2.333,9,4,370.48,0.28984,121.15,-2.0991,none,none,none,none,7,hur_model_ZINC20465548_uff_E=1014.13,-6.6,ZINC20465548,True
ZINC30879326,483.607,483.607,1.9623,-3.251,8,2,378.04,0.1976,83.5,8.2489,none,none,none,none,9,hur_model_ZINC30879326_uff_E=531.48,-6.3,ZINC30879326,True
ZINC12602282,399.646,399.646,-2.768,-0.82,6,4,352.27,0.28288,77.5,0.22078,none,none,none,none,9,hur_model_ZINC12602282_uff_E=657.27,-5.6,ZINC12602282,True
ZINC20465551,423.532,423.532,-2.2431,-2.128,9,5,336.11,0.30734,107.73,4.7553,none,none,none,none,7,hur_model_ZINC20465551_uff_E=627.46,-6.1,ZINC20465551,True
ZINC00001651,276.382,276.382,2.962,-2.481,2,0,220.92,0.047166,8.17,6.3755,none,none,none,none,2,hur_model_ZINC00001651_uff_E=487.52,-5.8,ZINC00001651,True
ZINC20465554,463.577,463.577,-1.5156,-2.857,9,5,354.79,0.34854,135.97,4.5665,none,none,none,none,7,hur_model_ZINC20465554_uff_E=960.17,-6.3,ZINC20465554,True
ZINC30879339,361.46,361.46,-0.8804,-2.443,6,3,308.05,0.24408,72.23,2.87,none,none,none,none,8,hur_model_ZINC30879339_uff_E=346.04,-6.7,ZINC30879339,True
ZINC20465557,457.549,457.549,-1.3,-2.957,9,5,358.85,0.28786,107.73,3.4011,none,none,none,none,7,hur_model_ZINC20465557_uff_E=710.17,-7.0,ZINC20465557,True
ZINC30879345,424.536,424.536,0.2737,-1.661,8,2,343.74,0.23608,89.49,4.6846,none,none,none,none,13,hur_model_ZINC30879345_uff_E=450.05,-6.2,ZINC30879345,True
ZINC20465560,493.529,493.529,-1.0984,-3.585,9,5,371.55,0.27802,107.73,2.0611,none,none,none,none,7,hur_model_ZINC20465560_uff_E=769.79,-7.4,ZINC20465560,True
ZINC12602492,411.657,411.657,-3.191,-1.176,6,4,355.53,0.28029,77.5,-1.5168,none,none,none,none,7,hur_model_ZINC12602492_uff_E=649.96,-6.1,ZINC12602492,True
ZINC20465563,491.994,491.994,-0.694,-3.693,9,5,374.27,0.276,107.73,3.4817,none,none,none,none,7,hur_model_ZINC20465563_uff_E=668.30,-6.5,ZINC20465563,True
ZINC30879358,424.539,424.539,1.9726,-3.491,6,2,331.72,0.18434,71.03,4.6328,none,none,none,none,7,hur_model_ZINC30879358_uff_E=410.52,-7.7,ZINC30879358,True
ZINC20465566,487.575,487.575,-1.37,-2.975,10,5,381.11,0.29729,116.96,3.4011,none,none,none,none,8,hur_model_ZINC20465566_uff_E=693.30,-7.2,ZINC20465566,True
ZINC15707267,453.928,453.928,0.8934,-4.748,7,2,349.29,0.23519,75.28,2.0986,none,high,none,none,5,hur_model_ZINC15707267_uff_E=758.36,-8.2,ZINC15707267,True
ZINC30879365,453.581,453.581,2.0323,-3.233,7,2,355.78,0.18185,74.27,8.2489,none,none,none,none,8,hur_model_ZINC30879365_uff_E=483.39,-7.4,ZINC30879365,True
ZINC12602559,501.781,501.781,-1.4798,-2.471,6,4,427.79,0.23294,77.5,1.4132,none,none,none,none,9,hur_model_ZINC12602559_uff_E=720.29,-7.1,ZINC12602559,True
ZINC20465592,309.389,309.389,-4.7865,-0.785,7,3,228.61,0.30073,96.7,2.6797,none,none,none,none,4,hur_model_ZINC20465592_uff_E=544.90,-5.5,ZINC20465592,True
