Ligand,Binding Affinity
hur_model_ZINC72320698_uff_E=875.56,-6.4
hur_model_ZINC72320698_uff_E=875.56,-6.4
hur_model_ZINC72320708_uff_E=717.84,-6.4
hur_model_ZINC72320720_uff_E=736.94,-6.4
hur_model_ZINC72320723_uff_E=765.70,-6.4
hur_model_ZINC72320723_uff_E=765.70,-6.4
hur_model_ZINC72320723_uff_E=765.70,-6.4
hur_model_ZINC72320723_uff_E=765.70,-6.4
hur_model_ZINC72320733_uff_E=661.99,-6.4
hur_model_ZINC72320738_uff_E=822.96,-6.4
hur_model_ZINC72320802_uff_E=561.08,-6.4
hur_model_ZINC72320807_uff_E=474.82,-6.4
hur_model_ZINC72320808_uff_E=1722.95,-6.4
hur_model_ZINC72320809_uff_E=492.22,-6.4
hur_model_ZINC72320813_uff_E=579.55,-6.4
hur_model_ZINC72320813_uff_E=579.55,-6.4
hur_model_ZINC72320813_uff_E=579.55,-6.4
hur_model_ZINC72320813_uff_E=579.55,-6.4
hur_model_ZINC72320814_uff_E=560.21,-6.4
hur_model_ZINC72320817_uff_E=574.38,-6.4
hur_model_ZINC72320818_uff_E=510.01,-6.4
hur_model_ZINC72320818_uff_E=510.01,-6.4
hur_model_ZINC72320819_uff_E=1758.77,-6.4
hur_model_ZINC72320820_uff_E=473.42,-6.4
hur_model_ZINC72320824_uff_E=489.62,-6.4
hur_model_ZINC72320829_uff_E=924.74,-6.4
hur_model_ZINC72320830_uff_E=912.69,-6.4
hur_model_ZINC72320831_uff_E=594.33,-6.4
hur_model_ZINC72320832_uff_E=982.23,-6.4
hur_model_ZINC72320833_uff_E=504.33,-6.4
hur_model_ZINC72320833_uff_E=504.33,-6.4
hur_model_ZINC72320833_uff_E=504.33,-6.4
hur_model_ZINC72320838_uff_E=555.52,-6.4
hur_model_ZINC00208476_uff_E=422.30,-6.4
hur_model_ZINC00208476_uff_E=422.30,-6.4
hur_model_ZINC72320839_uff_E=757.56,-6.4
hur_model_ZINC72320839_uff_E=757.56,-6.4
hur_model_ZINC72320845_uff_E=514.92,-6.4
hur_model_ZINC72320852_uff_E=587.53,-6.4
hur_model_ZINC72320852_uff_E=587.53,-6.4
hur_model_ZINC72320854_uff_E=465.00,-6.4
hur_model_ZINC72320854_uff_E=499.95,-6.4
hur_model_ZINC72320854_uff_E=499.95,-6.4
hur_model_ZINC72320875_uff_E=594.21,-6.4
hur_model_ZINC72320875_uff_E=594.21,-6.4
hur_model_ZINC72320876_uff_E=558.48,-6.4
hur_model_ZINC72320876_uff_E=558.48,-6.4
hur_model_ZINC77262108_uff_E=3145.26,-6.4
hur_model_ZINC77262108_uff_E=3145.26,-6.4
hur_model_ZINC72320878_uff_E=1770.22,-6.4
hur_model_ZINC72320879_uff_E=570.60,-6.4
hur_model_ZINC72320880_uff_E=661.74,-6.4
hur_model_ZINC72320881_uff_E=576.71,-6.4
hur_model_ZINC72320881_uff_E=576.71,-6.4
hur_model_ZINC72320881_uff_E=576.71,-6.4
hur_model_ZINC72320882_uff_E=975.03,-6.4
hur_model_ZINC72320882_uff_E=975.03,-6.4
hur_model_ZINC72320883_uff_E=992.44,-6.4
hur_model_ZINC72320884_uff_E=643.23,-6.4
hur_model_ZINC72320885_uff_E=619.85,-6.4
hur_model_ZINC72320886_uff_E=520.20,-6.4
hur_model_ZINC72320887_uff_E=808.12,-6.4
hur_model_ZINC72320887_uff_E=808.12,-6.4
hur_model_ZINC72320888_uff_E=486.24,-6.4
hur_model_ZINC72320889_uff_E=1732.93,-6.4
hur_model_ZINC72320889_uff_E=1732.93,-6.4
hur_model_ZINC72320891_uff_E=502.30,-6.4
hur_model_ZINC00717356_uff_E=578.06,-6.4
hur_model_ZINC00717356_uff_E=578.06,-6.4
hur_model_ZINC72320897_uff_E=609.90,-6.4
hur_model_ZINC72320899_uff_E=589.69,-6.4
hur_model_ZINC72320899_uff_E=589.69,-6.4
hur_model_ZINC72320900_uff_E=571.55,-6.4
hur_model_ZINC72320900_uff_E=571.55,-6.4
hur_model_ZINC72320902_uff_E=569.10,-6.4
hur_model_ZINC72320908_uff_E=560.25,-6.4
hur_model_ZINC72320909_uff_E=529.07,-6.4
hur_model_ZINC72320912_uff_E=590.93,-6.4
hur_model_ZINC72320912_uff_E=590.93,-6.4
hur_model_ZINC72320912_uff_E=590.93,-6.4
hur_model_ZINC77262124_uff_E=539.75,-6.4
hur_model_ZINC77262127_uff_E=996.08,-6.4
hur_model_ZINC77262127_uff_E=996.08,-6.4
hur_model_ZINC67890360_uff_E=1480.05,-6.4
hur_model_ZINC77262759_uff_E=503.89,-6.4
hur_model_ZINC77262789_uff_E=503.66,-6.4
hur_model_ZINC67890373_uff_E=2301.08,-6.4
hur_model_ZINC77262794_uff_E=503.40,-6.4
hur_model_ZINC20464684_uff_E=655.86,-6.4
hur_model_ZINC20464684_uff_E=655.86,-6.4
hur_model_ZINC20464687_uff_E=608.80,-6.4
hur_model_ZINC20464698_uff_E=650.44,-6.4
hur_model_ZINC77262884_uff_E=508.73,-6.4
hur_model_ZINC77262884_uff_E=508.73,-6.4
hur_model_ZINC77262884_uff_E=508.73,-6.4
hur_model_ZINC77262995_uff_E=506.52,-6.4
hur_model_ZINC20464716_uff_E=674.45,-6.4
hur_model_ZINC67890389_uff_E=785.82,-6.4
hur_model_ZINC67890389_uff_E=785.82,-6.4
hur_model_ZINC77263383_uff_E=521.98,-6.4
hur_model_ZINC77263383_uff_E=521.98,-6.4
hur_model_ZINC22923469_uff_E=528.39,-6.4
hur_model_ZINC22923469_uff_E=528.39,-6.4
hur_model_ZINC22923476_uff_E=660.86,-6.4
hur_model_ZINC22923476_uff_E=660.86,-6.4
hur_model_ZINC77263392_uff_E=639.10,-6.4
hur_model_ZINC77263392_uff_E=639.10,-6.4
hur_model_ZINC77263395_uff_E=567.30,-6.4
hur_model_ZINC77263403_uff_E=526.17,-6.4
hur_model_ZINC77263407_uff_E=997.53,-6.4
hur_model_ZINC77263407_uff_E=997.53,-6.4
hur_model_ZINC77263407_uff_E=997.53,-6.4
hur_model_ZINC22927009_uff_E=619.21,-6.4
hur_model_ZINC22927009_uff_E=619.21,-6.4
hur_model_ZINC22927009_uff_E=619.21,-6.4
hur_model_ZINC77263434_uff_E=536.58,-6.4
hur_model_ZINC77263465_uff_E=958.94,-6.4
hur_model_ZINC77263465_uff_E=958.94,-6.4
hur_model_ZINC77263493_uff_E=1007.32,-6.4
hur_model_ZINC77263503_uff_E=594.24,-6.4
hur_model_ZINC12529647_uff_E=737.31,-6.4
hur_model_ZINC12529647_uff_E=737.31,-6.4
hur_model_ZINC77263617_uff_E=1696.60,-6.4
hur_model_ZINC12529669_uff_E=655.79,-6.4
hur_model_ZINC12529669_uff_E=655.79,-6.4
hur_model_ZINC12529669_uff_E=608.26,-6.4
hur_model_ZINC77263625_uff_E=843.45,-6.4
hur_model_ZINC77263625_uff_E=843.45,-6.4
hur_model_ZINC77263649_uff_E=1936.29,-6.4
hur_model_ZINC77263667_uff_E=453.08,-6.4
hur_model_ZINC77263670_uff_E=493.81,-6.4
hur_model_ZINC77263670_uff_E=493.81,-6.4
hur_model_ZINC77263670_uff_E=493.81,-6.4
hur_model_ZINC77263670_uff_E=493.81,-6.4
hur_model_ZINC77263670_uff_E=493.81,-6.4
hur_model_ZINC22936690_uff_E=482.76,-6.4
hur_model_ZINC22936700_uff_E=807.94,-6.4
hur_model_ZINC22936777_uff_E=547.36,-6.4
hur_model_ZINC22936792_uff_E=709.24,-6.4
hur_model_ZINC12603236_uff_E=629.76,-6.4
hur_model_ZINC19775449_uff_E=167.49,-6.4
hur_model_ZINC22936863_uff_E=798.31,-6.4
hur_model_ZINC22936868_uff_E=818.47,-6.4
hur_model_ZINC22936868_uff_E=818.47,-6.4
hur_model_ZINC12603232_uff_E=599.43,-6.4
hur_model_ZINC22936894_uff_E=1856.57,-6.4
hur_model_ZINC35424255_uff_E=651.98,-6.4
hur_model_ZINC77263726_uff_E=434.28,-6.4
hur_model_ZINC04713501_uff_E=247.43,-6.4
hur_model_ZINC77263756_uff_E=512.55,-6.4
hur_model_ZINC77263756_uff_E=512.55,-6.4
hur_model_ZINC77263785_uff_E=364.69,-6.4
hur_model_ZINC77263785_uff_E=364.69,-6.4
hur_model_ZINC00637908_uff_E=582.61,-6.4
hur_model_ZINC00637908_uff_E=582.61,-6.4
hur_model_ZINC35424547_uff_E=652.30,-6.4
hur_model_ZINC35424547_uff_E=652.30,-6.4
hur_model_ZINC35424547_uff_E=652.30,-6.4
hur_model_ZINC22922134_uff_E=481.42,-6.4
hur_model_ZINC35424559_uff_E=602.86,-6.4
hur_model_ZINC35424559_uff_E=602.86,-6.4
hur_model_ZINC35424559_uff_E=602.86,-6.4
hur_model_ZINC22922137_uff_E=554.35,-6.4
hur_model_ZINC22922137_uff_E=554.35,-6.4
hur_model_ZINC22922139_uff_E=625.23,-6.4
hur_model_ZINC35424563_uff_E=614.38,-6.4
hur_model_ZINC22920759_uff_E=441.78,-6.4
hur_model_ZINC35424566_uff_E=654.63,-6.4
hur_model_ZINC22922147_uff_E=610.91,-6.4
hur_model_ZINC35424569_uff_E=662.30,-6.4
hur_model_ZINC22920767_uff_E=498.41,-6.4
hur_model_ZINC22922184_uff_E=503.96,-6.4
hur_model_ZINC22922184_uff_E=503.96,-6.4
hur_model_ZINC22922184_uff_E=503.96,-6.4
hur_model_ZINC35424595_uff_E=615.54,-6.4
hur_model_ZINC35424595_uff_E=615.54,-6.4
hur_model_ZINC35424870_uff_E=702.90,-6.4
hur_model_ZINC20462756_uff_E=1076.73,-6.4
hur_model_ZINC20462756_uff_E=1076.73,-6.4
hur_model_ZINC35424879_uff_E=845.24,-6.4
hur_model_ZINC35424879_uff_E=853.08,-6.4
hur_model_ZINC22926888_uff_E=717.84,-6.4
hur_model_ZINC22926888_uff_E=717.84,-6.4
hur_model_ZINC35424882_uff_E=866.99,-6.4
hur_model_ZINC35424882_uff_E=866.99,-6.4
hur_model_ZINC12420605_uff_E=309.02,-6.4
hur_model_ZINC12420605_uff_E=309.02,-6.4
hur_model_ZINC35424891_uff_E=716.98,-6.4
hur_model_ZINC35424894_uff_E=719.94,-6.4
hur_model_ZINC35424894_uff_E=719.94,-6.4
hur_model_ZINC20503798_uff_E=975.60,-6.4
hur_model_ZINC20503803_uff_E=972.17,-6.4
hur_model_ZINC20503803_uff_E=972.17,-6.4
hur_model_ZINC20503806_uff_E=669.13,-6.4
hur_model_ZINC35424909_uff_E=696.05,-6.4
hur_model_ZINC35424909_uff_E=696.05,-6.4
hur_model_ZINC35424912_uff_E=701.81,-6.4
hur_model_ZINC67870671_uff_E=926.64,-6.4
hur_model_ZINC35424915_uff_E=749.32,-6.4
hur_model_ZINC35424915_uff_E=749.32,-6.4
hur_model_ZINC35424918_uff_E=848.14,-6.4
hur_model_ZINC35424921_uff_E=721.84,-6.4
hur_model_ZINC35424921_uff_E=721.84,-6.4
hur_model_ZINC35424921_uff_E=721.84,-6.4
hur_model_ZINC35424933_uff_E=904.16,-6.4
hur_model_ZINC35424933_uff_E=904.16,-6.4
hur_model_ZINC67870704_uff_E=680.56,-6.4
hur_model_ZINC67870704_uff_E=680.56,-6.4
hur_model_ZINC67870706_uff_E=927.28,-6.4
hur_model_ZINC35424936_uff_E=839.85,-6.4
hur_model_ZINC67870725_uff_E=1142.63,-6.4
hur_model_ZINC67870725_uff_E=1142.63,-6.4
hur_model_ZINC67870727_uff_E=976.31,-6.4
hur_model_ZINC67870728_uff_E=998.16,-6.4
hur_model_ZINC35424942_uff_E=734.18,-6.4
hur_model_ZINC67870735_uff_E=929.71,-6.4
hur_model_ZINC67870735_uff_E=929.71,-6.4
hur_model_ZINC77264191_uff_E=596.19,-6.4
hur_model_ZINC35424951_uff_E=1089.54,-6.4
hur_model_ZINC35424951_uff_E=1089.54,-6.4
hur_model_ZINC77264195_uff_E=585.51,-6.4
hur_model_ZINC35424983_uff_E=780.12,-6.4
hur_model_ZINC35424983_uff_E=780.12,-6.4
hur_model_ZINC35424983_uff_E=780.12,-6.4
hur_model_ZINC77264233_uff_E=976.58,-6.4
hur_model_ZINC35425018_uff_E=774.68,-6.4
hur_model_ZINC35425018_uff_E=774.68,-6.4
hur_model_ZINC08741266_uff_E=498.86,-6.4
hur_model_ZINC08741266_uff_E=498.86,-6.4
hur_model_ZINC35425058_uff_E=712.11,-6.4
hur_model_ZINC35425058_uff_E=712.11,-6.4
hur_model_ZINC77264244_uff_E=765.05,-6.4
hur_model_ZINC67870840_uff_E=837.68,-6.4
hur_model_ZINC35425065_uff_E=654.64,-6.4
hur_model_ZINC35425065_uff_E=654.64,-6.4
hur_model_ZINC35425065_uff_E=654.64,-6.4
hur_model_ZINC67870848_uff_E=925.13,-6.4
hur_model_ZINC35425071_uff_E=782.48,-6.4
hur_model_ZINC35425071_uff_E=782.48,-6.4
hur_model_ZINC35425071_uff_E=782.48,-6.4
hur_model_ZINC35425071_uff_E=782.48,-6.4
hur_model_ZINC67870849_uff_E=815.62,-6.4
hur_model_ZINC67870849_uff_E=815.62,-6.4
hur_model_ZINC35425074_uff_E=805.02,-6.4
hur_model_ZINC35425074_uff_E=805.02,-6.4
hur_model_ZINC35425074_uff_E=805.02,-6.4
hur_model_ZINC20503897_uff_E=1239.34,-6.4
hur_model_ZINC20503897_uff_E=1239.34,-6.4
hur_model_ZINC35425086_uff_E=641.50,-6.4
hur_model_ZINC35425086_uff_E=641.50,-6.4
hur_model_ZINC35425086_uff_E=641.50,-6.4
hur_model_ZINC67870856_uff_E=767.16,-6.4
hur_model_ZINC67870856_uff_E=758.95,-6.4
hur_model_ZINC67870857_uff_E=622.52,-6.4
hur_model_ZINC67870857_uff_E=622.52,-6.4
hur_model_ZINC35425095_uff_E=604.14,-6.4
hur_model_ZINC35425095_uff_E=604.14,-6.4
hur_model_ZINC35425095_uff_E=604.14,-6.4
hur_model_ZINC35425095_uff_E=604.14,-6.4
hur_model_ZINC77264295_uff_E=437.59,-6.4
hur_model_ZINC35425101_uff_E=648.21,-6.4
hur_model_ZINC67870864_uff_E=1017.48,-6.4
hur_model_ZINC77264295_uff_E=445.33,-6.4
hur_model_ZINC67870864_uff_E=1007.12,-6.4
hur_model_ZINC35425104_uff_E=668.90,-6.4
hur_model_ZINC35425104_uff_E=668.90,-6.4
hur_model_ZINC67870865_uff_E=1006.07,-6.4
hur_model_ZINC77264350_uff_E=601.21,-6.4
hur_model_ZINC77264350_uff_E=601.21,-6.4
hur_model_ZINC77264350_uff_E=606.80,-6.4
hur_model_ZINC67870867_uff_E=1178.05,-6.4
hur_model_ZINC77264350_uff_E=613.07,-6.4
hur_model_ZINC77264354_uff_E=611.89,-6.4
hur_model_ZINC77264390_uff_E=473.81,-6.4
hur_model_ZINC77264427_uff_E=825.29,-6.4
hur_model_ZINC35425116_uff_E=776.63,-6.4
hur_model_ZINC35425116_uff_E=776.63,-6.4
hur_model_ZINC35425116_uff_E=776.63,-6.4
hur_model_ZINC77264432_uff_E=436.60,-6.4
hur_model_ZINC77264432_uff_E=436.60,-6.4
hur_model_ZINC77264432_uff_E=436.60,-6.4
hur_model_ZINC77264432_uff_E=436.60,-6.4
hur_model_ZINC77264437_uff_E=601.50,-6.4
hur_model_ZINC77264437_uff_E=605.60,-6.4
hur_model_ZINC77264437_uff_E=605.60,-6.4
hur_model_ZINC77264437_uff_E=607.29,-6.4
hur_model_ZINC77264437_uff_E=607.29,-6.4
hur_model_ZINC67870873_uff_E=589.44,-6.4
hur_model_ZINC77264437_uff_E=613.27,-6.4
hur_model_ZINC67870876_uff_E=815.62,-6.4
hur_model_ZINC67870876_uff_E=815.62,-6.4
hur_model_ZINC67870876_uff_E=815.62,-6.4
hur_model_ZINC77264449_uff_E=625.12,-6.4
hur_model_ZINC67870876_uff_E=819.19,-6.4
hur_model_ZINC67870876_uff_E=819.19,-6.4
hur_model_ZINC67870877_uff_E=669.89,-6.4
hur_model_ZINC77264504_uff_E=816.26,-6.4
hur_model_ZINC67870879_uff_E=764.93,-6.4
hur_model_ZINC77264554_uff_E=1204.08,-6.4
hur_model_ZINC77264554_uff_E=1204.08,-6.4
hur_model_ZINC67870880_uff_E=692.82,-6.4
hur_model_ZINC67870880_uff_E=692.82,-6.4
hur_model_ZINC67870880_uff_E=691.21,-6.4
hur_model_ZINC67870880_uff_E=691.21,-6.4
hur_model_ZINC67870882_uff_E=731.45,-6.4
hur_model_ZINC67870882_uff_E=731.45,-6.4
hur_model_ZINC00607910_uff_E=394.59,-6.4
hur_model_ZINC77264606_uff_E=813.49,-6.4
hur_model_ZINC77264606_uff_E=813.49,-6.4
hur_model_ZINC77264606_uff_E=813.49,-6.4
hur_model_ZINC67870885_uff_E=820.23,-6.4
hur_model_ZINC77264663_uff_E=803.32,-6.4
hur_model_ZINC77264663_uff_E=803.32,-6.4
hur_model_ZINC77264666_uff_E=975.25,-6.4
hur_model_ZINC77264666_uff_E=977.06,-6.4
hur_model_ZINC67870885_uff_E=811.38,-6.4
hur_model_ZINC77264666_uff_E=984.94,-6.4
hur_model_ZINC77264720_uff_E=868.44,-6.4
hur_model_ZINC77264720_uff_E=868.44,-6.4
hur_model_ZINC67870887_uff_E=715.45,-6.4
hur_model_ZINC67870887_uff_E=715.45,-6.4
hur_model_ZINC67870887_uff_E=715.45,-6.4
hur_model_ZINC77264803_uff_E=977.20,-6.4
hur_model_ZINC77264803_uff_E=977.20,-6.4
hur_model_ZINC77264803_uff_E=978.53,-6.4
hur_model_ZINC77264803_uff_E=978.53,-6.4
hur_model_ZINC77264803_uff_E=979.39,-6.4
hur_model_ZINC77264803_uff_E=986.62,-6.4
hur_model_ZINC77264810_uff_E=985.51,-6.4
hur_model_ZINC77264810_uff_E=985.51,-6.4
hur_model_ZINC08741266_uff_E=469.58,-6.4
hur_model_ZINC35425157_uff_E=649.62,-6.4
hur_model_ZINC35425157_uff_E=649.62,-6.4
hur_model_ZINC67870894_uff_E=780.26,-6.4
hur_model_ZINC35425164_uff_E=714.75,-6.4
hur_model_ZINC77264912_uff_E=562.86,-6.4
hur_model_ZINC35425167_uff_E=637.54,-6.4
hur_model_ZINC35425167_uff_E=637.54,-6.4
hur_model_ZINC77264912_uff_E=576.05,-6.4
hur_model_ZINC77264971_uff_E=560.22,-6.4
hur_model_ZINC77264977_uff_E=538.41,-6.4
hur_model_ZINC35425177_uff_E=653.93,-6.4
hur_model_ZINC35425177_uff_E=653.93,-6.4
hur_model_ZINC67870908_uff_E=1100.16,-6.4
hur_model_ZINC67870908_uff_E=1100.16,-6.4
hur_model_ZINC67870908_uff_E=1100.16,-6.4
hur_model_ZINC77265033_uff_E=888.81,-6.4
hur_model_ZINC35425180_uff_E=766.06,-6.4
hur_model_ZINC67870914_uff_E=788.20,-6.4
hur_model_ZINC77265055_uff_E=747.23,-6.4
hur_model_ZINC35425183_uff_E=786.76,-6.4
hur_model_ZINC35425183_uff_E=805.98,-6.4
hur_model_ZINC35425183_uff_E=805.98,-6.4
hur_model_ZINC77265097_uff_E=497.72,-6.4
hur_model_ZINC77265099_uff_E=488.87,-6.4
hur_model_ZINC77265145_uff_E=873.93,-6.4
hur_model_ZINC77265151_uff_E=484.37,-6.4
hur_model_ZINC77265151_uff_E=484.37,-6.4
hur_model_ZINC35425186_uff_E=859.26,-6.4
hur_model_ZINC35425186_uff_E=859.26,-6.4
hur_model_ZINC35425190_uff_E=588.84,-6.4
hur_model_ZINC35425193_uff_E=638.13,-6.4
hur_model_ZINC67870949_uff_E=688.44,-6.4
hur_model_ZINC67870949_uff_E=688.44,-6.4
hur_model_ZINC00057531_uff_E=291.12,-6.4
hur_model_ZINC35425208_uff_E=605.37,-6.4
hur_model_ZINC35425208_uff_E=605.37,-6.4
hur_model_ZINC35425208_uff_E=605.37,-6.4
hur_model_ZINC35425212_uff_E=618.04,-6.4
hur_model_ZINC35425218_uff_E=665.33,-6.4
hur_model_ZINC35425218_uff_E=665.33,-6.4
hur_model_ZINC22922315_uff_E=727.21,-6.4
hur_model_ZINC22922315_uff_E=727.21,-6.4
hur_model_ZINC22922327_uff_E=551.06,-6.4
hur_model_ZINC35425221_uff_E=800.72,-6.4
hur_model_ZINC35425221_uff_E=779.97,-6.4
hur_model_ZINC22923472_uff_E=662.77,-6.4
hur_model_ZINC77265177_uff_E=542.28,-6.4
hur_model_ZINC77265177_uff_E=542.28,-6.4
hur_model_ZINC77265189_uff_E=672.08,-6.4
hur_model_ZINC35425230_uff_E=764.50,-6.4
hur_model_ZINC35425230_uff_E=764.50,-6.4
hur_model_ZINC35425230_uff_E=764.50,-6.4
hur_model_ZINC12531469_uff_E=750.01,-6.4
hur_model_ZINC12428081_uff_E=737.23,-6.4
hur_model_ZINC12428081_uff_E=737.23,-6.4
hur_model_ZINC12428081_uff_E=737.23,-6.4
hur_model_ZINC12531509_uff_E=870.76,-6.4
hur_model_ZINC12531516_uff_E=747.98,-6.4
hur_model_ZINC15672887_uff_E=464.80,-6.4
hur_model_ZINC12531518_uff_E=1911.26,-6.4
hur_model_ZINC15672891_uff_E=495.32,-6.4
hur_model_ZINC15672893_uff_E=503.05,-6.4
hur_model_ZINC15672895_uff_E=612.13,-6.4
hur_model_ZINC35425239_uff_E=850.77,-6.4
hur_model_ZINC15673231_uff_E=531.27,-6.4
hur_model_ZINC15673231_uff_E=531.27,-6.4
hur_model_ZINC77265227_uff_E=436.46,-6.4
hur_model_ZINC19791730_uff_E=268.82,-6.4
hur_model_ZINC19791730_uff_E=268.82,-6.4
hur_model_ZINC35425245_uff_E=774.68,-6.4
hur_model_ZINC35425245_uff_E=774.68,-6.4
hur_model_ZINC35425248_uff_E=1828.23,-6.4
hur_model_ZINC35425254_uff_E=1077.36,-6.4
hur_model_ZINC77265275_uff_E=823.86,-6.4
hur_model_ZINC77265280_uff_E=435.50,-6.4
hur_model_ZINC35425279_uff_E=624.09,-6.4
hur_model_ZINC77265286_uff_E=611.21,-6.4
hur_model_ZINC77265302_uff_E=436.41,-6.4
hur_model_ZINC35425304_uff_E=690.68,-6.4
hur_model_ZINC77265321_uff_E=438.85,-6.4
hur_model_ZINC72321115_uff_E=770.65,-6.4
hur_model_ZINC72321121_uff_E=819.03,-6.4
hur_model_ZINC72321158_uff_E=747.67,-6.4
hur_model_ZINC72321158_uff_E=747.67,-6.4
hur_model_ZINC72321240_uff_E=793.20,-6.4
hur_model_ZINC77265336_uff_E=1613.39,-6.4
hur_model_ZINC72321312_uff_E=739.53,-6.4
hur_model_ZINC72321324_uff_E=830.05,-6.4
hur_model_ZINC72321386_uff_E=726.79,-6.4
hur_model_ZINC72321386_uff_E=726.79,-6.4
hur_model_ZINC72321386_uff_E=726.79,-6.4
hur_model_ZINC72321386_uff_E=726.79,-6.4
hur_model_ZINC72321398_uff_E=811.31,-6.4
hur_model_ZINC72321398_uff_E=811.31,-6.4
hur_model_ZINC72321410_uff_E=792.41,-6.4
hur_model_ZINC72321432_uff_E=819.38,-6.4
hur_model_ZINC35425328_uff_E=587.85,-6.4
hur_model_ZINC72321477_uff_E=593.83,-6.4
hur_model_ZINC72321478_uff_E=670.58,-6.4
hur_model_ZINC72321482_uff_E=631.71,-6.4
hur_model_ZINC72321482_uff_E=631.71,-6.4
hur_model_ZINC72321483_uff_E=673.79,-6.4
hur_model_ZINC72321484_uff_E=804.24,-6.4
hur_model_ZINC77265344_uff_E=591.53,-6.4
hur_model_ZINC77265344_uff_E=591.53,-6.4
hur_model_ZINC72321488_uff_E=705.88,-6.4
hur_model_ZINC00848792_uff_E=510.39,-6.4
hur_model_ZINC77265352_uff_E=576.42,-6.4
hur_model_ZINC77265352_uff_E=576.42,-6.4
hur_model_ZINC72321495_uff_E=679.20,-6.4
hur_model_ZINC72321496_uff_E=613.25,-6.4
hur_model_ZINC72321499_uff_E=636.02,-6.4
hur_model_ZINC72321500_uff_E=729.19,-6.4
hur_model_ZINC72321500_uff_E=729.19,-6.4
hur_model_ZINC72321505_uff_E=630.90,-6.4
hur_model_ZINC72321510_uff_E=647.51,-6.4
hur_model_ZINC72321510_uff_E=647.51,-6.4
hur_model_ZINC72321510_uff_E=647.51,-6.4
hur_model_ZINC72321511_uff_E=811.38,-6.4
hur_model_ZINC72321512_uff_E=968.85,-6.4
hur_model_ZINC72321517_uff_E=988.70,-6.4
hur_model_ZINC72321517_uff_E=1024.20,-6.4
hur_model_ZINC72321532_uff_E=804.25,-6.4
hur_model_ZINC72321551_uff_E=817.53,-6.4
hur_model_ZINC72321555_uff_E=826.06,-6.4
hur_model_ZINC72321555_uff_E=870.79,-6.4
hur_model_ZINC72321555_uff_E=870.79,-6.4
hur_model_ZINC72321555_uff_E=870.79,-6.4
hur_model_ZINC35425414_uff_E=798.97,-6.4
hur_model_ZINC72321555_uff_E=876.49,-6.4
hur_model_ZINC72321555_uff_E=876.49,-6.4
hur_model_ZINC72321555_uff_E=876.49,-6.4
hur_model_ZINC72321556_uff_E=893.11,-6.4
hur_model_ZINC77265375_uff_E=831.59,-6.4
hur_model_ZINC72321556_uff_E=864.98,-6.4
hur_model_ZINC72321556_uff_E=898.03,-6.4
hur_model_ZINC35425448_uff_E=771.23,-6.4
hur_model_ZINC72321564_uff_E=584.46,-6.4
hur_model_ZINC72321564_uff_E=584.46,-6.4
hur_model_ZINC72321564_uff_E=585.03,-6.4
hur_model_ZINC72321564_uff_E=585.03,-6.4
hur_model_ZINC72321564_uff_E=585.03,-6.4
hur_model_ZINC72321619_uff_E=364.88,-6.4
hur_model_ZINC72321621_uff_E=563.76,-6.4
hur_model_ZINC72321631_uff_E=421.21,-6.4
hur_model_ZINC72321632_uff_E=391.22,-6.4
hur_model_ZINC72321632_uff_E=391.22,-6.4
hur_model_ZINC77265380_uff_E=453.70,-6.4
hur_model_ZINC77265387_uff_E=434.20,-6.4
hur_model_ZINC77265389_uff_E=831.92,-6.4
hur_model_ZINC72321643_uff_E=565.11,-6.4
hur_model_ZINC72321687_uff_E=396.29,-6.4
hur_model_ZINC72321689_uff_E=567.80,-6.4
hur_model_ZINC72321689_uff_E=567.80,-6.4
hur_model_ZINC72321689_uff_E=567.80,-6.4
hur_model_ZINC77265394_uff_E=458.04,-6.4
hur_model_ZINC77265394_uff_E=458.04,-6.4
hur_model_ZINC77265394_uff_E=454.11,-6.4
hur_model_ZINC72321844_uff_E=814.67,-6.4
hur_model_ZINC72321844_uff_E=814.67,-6.4
hur_model_ZINC72321865_uff_E=393.12,-6.4
hur_model_ZINC72321866_uff_E=475.63,-6.4
hur_model_ZINC72321866_uff_E=475.63,-6.4
hur_model_ZINC35425558_uff_E=1109.57,-6.4
hur_model_ZINC35425558_uff_E=1109.57,-6.4
hur_model_ZINC35425558_uff_E=1109.57,-6.4
hur_model_ZINC35425558_uff_E=1109.57,-6.4
hur_model_ZINC35425558_uff_E=1109.57,-6.4
hur_model_ZINC72321872_uff_E=419.11,-6.4
hur_model_ZINC72321873_uff_E=573.27,-6.4
hur_model_ZINC72321874_uff_E=427.14,-6.4
hur_model_ZINC72321878_uff_E=419.81,-6.4
hur_model_ZINC35425564_uff_E=944.46,-6.4
hur_model_ZINC35425564_uff_E=944.46,-6.4
hur_model_ZINC72321894_uff_E=584.23,-6.4
hur_model_ZINC72321894_uff_E=584.23,-6.4
hur_model_ZINC72321894_uff_E=584.23,-6.4
hur_model_ZINC72321895_uff_E=407.37,-6.4
hur_model_ZINC72321896_uff_E=411.99,-6.4
hur_model_ZINC05413174_uff_E=1005.05,-6.4
hur_model_ZINC72321906_uff_E=1375.08,-6.4
hur_model_ZINC77265418_uff_E=1201.77,-6.4
hur_model_ZINC72321916_uff_E=845.97,-6.4
hur_model_ZINC35425570_uff_E=970.98,-6.4
hur_model_ZINC35425570_uff_E=970.98,-6.4
